# Renewables.ninja Solar photovoltaic power (PV) (Point API) - 10.844, -1.162 - Version: 1.4 (gsee f9b6961) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060
# Units: time in UTC, local_time in Africa/Abidjan, electricity in kW, irradiance_direct in unknown, irradiance_diffuse in unknown, temperature in ºC
# {"units": {"time": "UTC", "local_time": "Africa/Abidjan", "electricity": "kW", "irradiance_direct": "unknown", "irradiance_diffuse": "unknown", "temperature": "\u00baC"}, "params": {"local_time": "true", "header": "true", "lat": "10.844327440133666", "lon": "-1.1615515353806114", "date_from": "2024-01-01", "date_to": "2024-12-31", "dataset": "merra2", "capacity": "13500", "system_loss": "0.1", "tracking": "0", "tilt": "35", "azim": "180", "raw": "true"}}
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature
2024-01-01 00:00,2024-01-01 00:00,0,0,0,20.989
2024-01-01 01:00,2024-01-01 01:00,0,0,0,19.441
2024-01-01 02:00,2024-01-01 02:00,0,0,0,18.004
2024-01-01 03:00,2024-01-01 03:00,0,0,0,17.085
2024-01-01 04:00,2024-01-01 04:00,0,0,0,16.459
2024-01-01 05:00,2024-01-01 05:00,0,0,0,15.958
2024-01-01 06:00,2024-01-01 06:00,123.486,0.013,0.015,15.892
2024-01-01 07:00,2024-01-01 07:00,2915.840,0.167,0.091,18.962
2024-01-01 08:00,2024-01-01 08:00,6008.178,0.417,0.118,22.098
2024-01-01 09:00,2024-01-01 09:00,8066.761,0.635,0.126,27.183
2024-01-01 10:00,2024-01-01 10:00,9239.847,0.793,0.131,32.593
2024-01-01 11:00,2024-01-01 11:00,9798.030,0.873,0.134,34.871
2024-01-01 12:00,2024-01-01 12:00,9723.480,0.868,0.138,35.982
2024-01-01 13:00,2024-01-01 13:00,9080.269,0.788,0.138,36.435
2024-01-01 14:00,2024-01-01 14:00,7780.196,0.634,0.137,36.339
2024-01-01 15:00,2024-01-01 15:00,5711.886,0.414,0.132,35.651
2024-01-01 16:00,2024-01-01 16:00,2899.435,0.170,0.106,33.793
2024-01-01 17:00,2024-01-01 17:00,302.375,0.021,0.025,28.851
2024-01-01 18:00,2024-01-01 18:00,0,0,0,26.419
2024-01-01 19:00,2024-01-01 19:00,0,0,0,25.425
2024-01-01 20:00,2024-01-01 20:00,0,0,0,24.759
2024-01-01 21:00,2024-01-01 21:00,0,0,0,24.637
2024-01-01 22:00,2024-01-01 22:00,0,0,0,24.682
2024-01-01 23:00,2024-01-01 23:00,0,0,0,24.185
2024-01-02 00:00,2024-01-02 00:00,0,0,0,23.079
2024-01-02 01:00,2024-01-02 01:00,0,0,0,21.810
2024-01-02 02:00,2024-01-02 02:00,0,0,0,21.152
2024-01-02 03:00,2024-01-02 03:00,0,0,0,20.645
2024-01-02 04:00,2024-01-02 04:00,0,0,0,20.068
2024-01-02 05:00,2024-01-02 05:00,0,0,0,19.462
2024-01-02 06:00,2024-01-02 06:00,53.408,0.007,0.014,19.225
2024-01-02 07:00,2024-01-02 07:00,2134.902,0.096,0.100,21.260
2024-01-02 08:00,2024-01-02 08:00,4811.004,0.273,0.156,23.945
2024-01-02 09:00,2024-01-02 09:00,7505.556,0.555,0.152,28.770
2024-01-02 10:00,2024-01-02 10:00,9044.858,0.763,0.141,33.481
2024-01-02 11:00,2024-01-02 11:00,9808.672,0.879,0.135,35.593
2024-01-02 12:00,2024-01-02 12:00,9791.385,0.883,0.136,36.679
2024-01-02 13:00,2024-01-02 13:00,9188.898,0.810,0.134,37.143
2024-01-02 14:00,2024-01-02 14:00,7943.199,0.662,0.131,37.058
2024-01-02 15:00,2024-01-02 15:00,5741.524,0.418,0.133,36.371
2024-01-02 16:00,2024-01-02 16:00,2708.194,0.150,0.110,34.803
2024-01-02 17:00,2024-01-02 17:00,302.042,0.021,0.025,30.562
2024-01-02 18:00,2024-01-02 18:00,0,0,0,27.955
2024-01-02 19:00,2024-01-02 19:00,0,0,0,26.729
2024-01-02 20:00,2024-01-02 20:00,0,0,0,25.724
2024-01-02 21:00,2024-01-02 21:00,0,0,0,24.756
2024-01-02 22:00,2024-01-02 22:00,0,0,0,23.704
2024-01-02 23:00,2024-01-02 23:00,0,0,0,22.706
2024-01-03 00:00,2024-01-03 00:00,0,0,0,21.807
2024-01-03 01:00,2024-01-03 01:00,0,0,0,20.968
2024-01-03 02:00,2024-01-03 02:00,0,0,0,20.147
2024-01-03 03:00,2024-01-03 03:00,0,0,0,19.404
2024-01-03 04:00,2024-01-03 04:00,0,0,0,18.817
2024-01-03 05:00,2024-01-03 05:00,0,0,0,18.329
2024-01-03 06:00,2024-01-03 06:00,153.846,0.015,0.016,18.231
2024-01-03 07:00,2024-01-03 07:00,3219.800,0.201,0.085,20.430
2024-01-03 08:00,2024-01-03 08:00,6260.946,0.461,0.104,24.161
2024-01-03 09:00,2024-01-03 09:00,8480.057,0.716,0.103,29.893
2024-01-03 10:00,2024-01-03 10:00,9593.090,0.865,0.109,33.733
2024-01-03 11:00,2024-01-03 11:00,10118.236,0.940,0.114,35.576
2024-01-03 12:00,2024-01-03 12:00,10074.941,0.940,0.116,36.635
2024-01-03 13:00,2024-01-03 13:00,9462.251,0.863,0.116,37.105
2024-01-03 14:00,2024-01-03 14:00,8021.190,0.680,0.121,36.981
2024-01-03 15:00,2024-01-03 15:00,5688.309,0.417,0.128,36.255
2024-01-03 16:00,2024-01-03 16:00,3019.553,0.187,0.101,34.844
2024-01-03 17:00,2024-01-03 17:00,476.921,0.036,0.026,30.601
2024-01-03 18:00,2024-01-03 18:00,0,0,0,27.988
2024-01-03 19:00,2024-01-03 19:00,0,0,0,26.919
2024-01-03 20:00,2024-01-03 20:00,0,0,0,26.021
2024-01-03 21:00,2024-01-03 21:00,0,0,0,25.272
2024-01-03 22:00,2024-01-03 22:00,0,0,0,24.509
2024-01-03 23:00,2024-01-03 23:00,0,0,0,23.667
2024-01-04 00:00,2024-01-04 00:00,0,0,0,22.558
2024-01-04 01:00,2024-01-04 01:00,0,0,0,21.311
2024-01-04 02:00,2024-01-04 02:00,0,0,0,20.437
2024-01-04 03:00,2024-01-04 03:00,0,0,0,19.746
2024-01-04 04:00,2024-01-04 04:00,0,0,0,19.117
2024-01-04 05:00,2024-01-04 05:00,0,0,0,18.539
2024-01-04 06:00,2024-01-04 06:00,187.739,0.018,0.016,18.435
2024-01-04 07:00,2024-01-04 07:00,3376.962,0.218,0.081,21.144
2024-01-04 08:00,2024-01-04 08:00,6321.739,0.469,0.103,24.371
2024-01-04 09:00,2024-01-04 09:00,8235.508,0.677,0.113,29.433
2024-01-04 10:00,2024-01-04 10:00,9348.903,0.823,0.120,33.708
2024-01-04 11:00,2024-01-04 11:00,9833.924,0.890,0.127,35.553
2024-01-04 12:00,2024-01-04 12:00,9879.405,0.904,0.126,36.556
2024-01-04 13:00,2024-01-04 13:00,9268.486,0.829,0.124,36.970
2024-01-04 14:00,2024-01-04 14:00,8029.896,0.682,0.120,36.876
2024-01-04 15:00,2024-01-04 15:00,6230.835,0.494,0.108,36.298
2024-01-04 16:00,2024-01-04 16:00,3467.879,0.238,0.090,34.936
2024-01-04 17:00,2024-01-04 17:00,472.397,0.036,0.026,30.602
2024-01-04 18:00,2024-01-04 18:00,0,0,0,28.070
2024-01-04 19:00,2024-01-04 19:00,0,0,0,26.927
2024-01-04 20:00,2024-01-04 20:00,0,0,0,26.016
2024-01-04 21:00,2024-01-04 21:00,0,0,0,25.248
2024-01-04 22:00,2024-01-04 22:00,0,0,0,24.626
2024-01-04 23:00,2024-01-04 23:00,0,0,0,23.994
2024-01-05 00:00,2024-01-05 00:00,0,0,0,23.158
2024-01-05 01:00,2024-01-05 01:00,0,0,0,22.154
2024-01-05 02:00,2024-01-05 02:00,0,0,0,21.123
2024-01-05 03:00,2024-01-05 03:00,0,0,0,20.164
2024-01-05 04:00,2024-01-05 04:00,0,0,0,19.386
2024-01-05 05:00,2024-01-05 05:00,0,0,0,18.756
2024-01-05 06:00,2024-01-05 06:00,220.653,0.021,0.016,18.682
2024-01-05 07:00,2024-01-05 07:00,3665.715,0.251,0.074,22.058
2024-01-05 08:00,2024-01-05 08:00,6611.019,0.514,0.090,25.397
2024-01-05 09:00,2024-01-05 09:00,8553.799,0.736,0.096,30.808
2024-01-05 10:00,2024-01-05 10:00,9645.133,0.884,0.103,34.733
2024-01-05 11:00,2024-01-05 11:00,10172.413,0.960,0.108,36.364
2024-01-05 12:00,2024-01-05 12:00,10136.354,0.960,0.109,37.238
2024-01-05 13:00,2024-01-05 13:00,9544.622,0.885,0.108,37.599
2024-01-05 14:00,2024-01-05 14:00,8346.896,0.739,0.103,37.468
2024-01-05 15:00,2024-01-05 15:00,6367.326,0.518,0.099,36.801
2024-01-05 16:00,2024-01-05 16:00,3595.947,0.256,0.085,35.404
2024-01-05 17:00,2024-01-05 17:00,515.460,0.041,0.026,30.985
2024-01-05 18:00,2024-01-05 18:00,0,0,0,28.235
2024-01-05 19:00,2024-01-05 19:00,0,0,0,27.063
2024-01-05 20:00,2024-01-05 20:00,0,0,0,26.011
2024-01-05 21:00,2024-01-05 21:00,0,0,0,25.110
2024-01-05 22:00,2024-01-05 22:00,0,0,0,24.459
2024-01-05 23:00,2024-01-05 23:00,0,0,0,24.051
2024-01-06 00:00,2024-01-06 00:00,0,0,0,23.745
2024-01-06 01:00,2024-01-06 01:00,0,0,0,23.254
2024-01-06 02:00,2024-01-06 02:00,0,0,0,22.352
2024-01-06 03:00,2024-01-06 03:00,0,0,0,21.347
2024-01-06 04:00,2024-01-06 04:00,0,0,0,20.452
2024-01-06 05:00,2024-01-06 05:00,0,0,0,19.788
2024-01-06 06:00,2024-01-06 06:00,108.288,0.011,0.016,19.716
2024-01-06 07:00,2024-01-06 07:00,1979.486,0.084,0.101,22.163
2024-01-06 08:00,2024-01-06 08:00,4252.094,0.210,0.171,24.598
2024-01-06 09:00,2024-01-06 09:00,6585.338,0.420,0.192,28.606
2024-01-06 10:00,2024-01-06 10:00,8569.114,0.675,0.168,32.579
2024-01-06 11:00,2024-01-06 11:00,9752.443,0.862,0.141,35.068
2024-01-06 12:00,2024-01-06 12:00,9970.688,0.912,0.129,36.346
2024-01-06 13:00,2024-01-06 13:00,9372.912,0.840,0.126,36.816
2024-01-06 14:00,2024-01-06 14:00,8114.935,0.689,0.123,36.706
2024-01-06 15:00,2024-01-06 15:00,6122.139,0.472,0.117,36.006
2024-01-06 16:00,2024-01-06 16:00,3229.560,0.207,0.099,34.517
2024-01-06 17:00,2024-01-06 17:00,425.310,0.031,0.027,30.273
2024-01-06 18:00,2024-01-06 18:00,0,0,0,27.623
2024-01-06 19:00,2024-01-06 19:00,0,0,0,26.685
2024-01-06 20:00,2024-01-06 20:00,0,0,0,25.895
2024-01-06 21:00,2024-01-06 21:00,0,0,0,25.458
2024-01-06 22:00,2024-01-06 22:00,0,0,0,25.350
2024-01-06 23:00,2024-01-06 23:00,0,0,0,25.361
2024-01-07 00:00,2024-01-07 00:00,0,0,0,25.040
2024-01-07 01:00,2024-01-07 01:00,0,0,0,23.875
2024-01-07 02:00,2024-01-07 02:00,0,0,0,22.375
2024-01-07 03:00,2024-01-07 03:00,0,0,0,21.107
2024-01-07 04:00,2024-01-07 04:00,0,0,0,20.145
2024-01-07 05:00,2024-01-07 05:00,0,0,0,19.349
2024-01-07 06:00,2024-01-07 06:00,167.967,0.017,0.016,18.981
2024-01-07 07:00,2024-01-07 07:00,3397.151,0.221,0.081,21.712
2024-01-07 08:00,2024-01-07 08:00,6508.885,0.497,0.095,25.029
2024-01-07 09:00,2024-01-07 09:00,8593.521,0.735,0.097,29.909
2024-01-07 10:00,2024-01-07 10:00,9718.728,0.887,0.103,33.749
2024-01-07 11:00,2024-01-07 11:00,10246.188,0.966,0.107,35.773
