# Renewables.ninja Solar photovoltaic power (PV) (Point API) - 8.972, -2.431 - Version: 1.4 (gsee f9b6961) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060
# Units: time in UTC, local_time in Africa/Abidjan, electricity in kW, irradiance_direct in unknown, irradiance_diffuse in unknown, temperature in ºC
# {"units": {"time": "UTC", "local_time": "Africa/Abidjan", "electricity": "kW", "irradiance_direct": "unknown", "irradiance_diffuse": "unknown", "temperature": "\u00baC"}, "params": {"local_time": "true", "header": "true", "lat": "8.972161086648969", "lon": "-2.4309629231529315", "date_from": "2022-01-01", "date_to": "2022-12-31", "dataset": "merra2", "capacity": "50000", "system_loss": "0.1", "tracking": "0", "tilt": "35", "azim": "180", "raw": "true"}}
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature
2022-01-01 00:00,2022-01-01 00:00,0,0,0,21.563
2022-01-01 01:00,2022-01-01 01:00,0,0,0,21.063
2022-01-01 02:00,2022-01-01 02:00,0,0,0,20.689
2022-01-01 03:00,2022-01-01 03:00,0,0,0,20.429
2022-01-01 04:00,2022-01-01 04:00,0,0,0,19.728
2022-01-01 05:00,2022-01-01 05:00,0,0,0,19.173
2022-01-01 06:00,2022-01-01 06:00,346.186,0.011,0.015,18.856
2022-01-01 07:00,2022-01-01 07:00,9890.821,0.143,0.098,21.194
2022-01-01 08:00,2022-01-01 08:00,19711.620,0.327,0.150,24.478
2022-01-01 09:00,2022-01-01 09:00,22960.114,0.356,0.217,28.542
2022-01-01 10:00,2022-01-01 10:00,26542.945,0.426,0.256,31.362
2022-01-01 11:00,2022-01-01 11:00,29145.321,0.494,0.272,32.992
2022-01-01 12:00,2022-01-01 12:00,26996.717,0.406,0.299,33.799
2022-01-01 13:00,2022-01-01 13:00,26504.566,0.418,0.274,34.318
2022-01-01 14:00,2022-01-01 14:00,24645.172,0.409,0.230,34.546
2022-01-01 15:00,2022-01-01 15:00,16427.582,0.210,0.206,33.998
2022-01-01 16:00,2022-01-01 16:00,7805.288,0.071,0.134,32.868
2022-01-01 17:00,2022-01-01 17:00,899.576,0.011,0.030,29.603
2022-01-01 18:00,2022-01-01 18:00,0,0,0,27.413
2022-01-01 19:00,2022-01-01 19:00,0,0,0,26.738
